id,legacyId,slug,category,titleEs,title,date,reason
f2bb110a-7b25-4c42-8b64-ee9c304ece7d,,recomendaciones-fracking-mexico,news,Comité científico presenta recomendaciones sobre la viabilidad del fracking en México,Scientific committee presents recommendations on the feasibility of fracking in Mexico,2026-08-14,without_legacy_id
b0f72fb9-43c2-4270-b7f3-96016bc339dd,,reforma-reglas-ley-antilavado-2026,news,Alerta legal: Reforma a las Reglas de Carácter General de la Ley Antilavado (LFPIORPI),Client alert: Amendment to the General Rules of the Anti-Money Laundering Law (LFPIORPI),2026-08-14,without_legacy_id
0b574fda-0921-4c5f-b222-4bf1d65d8e29,,mineria-areas-naturales-protegidas,news,Nuevas disposiciones para la evaluación y autorización de proyectos de minería en áreas naturales protegidas,New provisions for the evaluation and approval of mining projects in protected natural areas,2026-08-04,without_legacy_id
297b9807-ef10-45cf-b042-54ee7ff5a58a,,programa-temporal-registro-autoconsumo-petroliferos,news,La CNE anuncia la implementación de un programa temporal de registro para el despacho para autoconsumo de petrolíferos,CNE announces the implementation of a temporary registration program for the dispatch for self-consumption of petroleum products,2026-07-29,without_legacy_id
d99e6878-39aa-4448-9100-f0cfcb15ccdc,,impi-administracion-busqueda-internacional,news,El Instituto Mexicano de la Propiedad Industrial (IMPI) recibe nombramiento como Administración encargada de la Búsqueda Internacional y del Examen Preliminar Internacional de patentes,The Mexican Institute of Industrial Property (IMPI) designated as an International Searching Authority and International Preliminary Examining Authority under the Patent Cooperation Treaty (PCT),2026-07-28,without_legacy_id
43484cff-5434-4cee-8bb0-2009e88faaf8,,efirma-unico-certificado-imss,news,Implementación de la e.firma como único certificado válido ante el Instituto Mexicano del Seguro Social (IMSS),Implementation of the e.signature as the sole valid certificate before the Mexican Social Security Institute (IMSS),2026-07-21,without_legacy_id
e4fa88ff-b21c-40ab-b6a8-28769d28c442,,estados-unidos-designaciones-terroristas-carteles,news,Estados Unidos amplía las designaciones terroristas de cárteles: implicaciones para las empresas en Chihuahua y Michoacán,United States expands terrorist designations of cartels: Implications for companies in Chihuahua and Michoacán,2026-07-17,without_legacy_id
df51a821-d284-41b1-9f3a-f9ebaab6ba94,,contingencia-fiscal-acuerdo-conclusivo,news,Contingencia fiscal multimillonaria resuelta favorablemente mediante acuerdo conclusivo,Multimillion-peso tax contingency favorably resolved through a conclusive agreement,2026-07-16,without_legacy_id
5a2ae12b-b7e4-4532-957a-268f175bc8b8,,ofac-fincen-contrabando-combustible-cjng,news,EE.UU. designa a facilitadores financieros del contrabando transfronterizo de combustible del CJNG: implicaciones para empresas mexicanas y compañías extranjeras que operan en México,U.S. targets criminal facilitators behind CJNG’s cross-border fuel smuggling schemes: What Mexican corporations and foreign companies operating in Mexico need to know,2026-07-03,without_legacy_id
936d78c1-ad1e-4d13-96d3-68912df05fd1,,medidas-administrativas-copa-mundial-fifa-2026-cdmx,news,Medidas administrativas – Eventos relativos a la Copa Mundial FIFA 2026 en la Ciudad de México,Administrative measures – Events related to the FIFA World Cup 2026 in Mexico City,2026-06-26,without_legacy_id
3626b9c1-e21a-4880-a41a-dfe15430cc9c,,migracion-voluntaria-permisos-legados-lspee-lse,news,Entran en vigor los lineamientos para la migración voluntaria de permisos legados al régimen eléctrico vigente,New guidelines for the voluntary migration of legacy permits to the current electricity regulatory framework enter into force,2026-06-22,without_legacy_id
d7ee4f72-0afa-42bf-b0b6-1a33031e03d1,,gir-100-recognition,"Investigaciones, Anticorrupción y Compliance",Von Wobeser y Sierra Reconocida en Global Investigations Review 100,Von Wobeser y Sierra Recognized in Global Investigations Review 100,2025-12-02,without_legacy_id
cd46f4fc-7c1e-4a85-b999-ccf68aac2232,,new-offices-transition,Inmobiliario,Von Wobeser y Sierra Completa la Transición a Nuevas Oficinas: Una Inversión Estratégica en el Futuro del Despacho,Von Wobeser y Sierra's New Polanco Offices: Strategic Growth,2025-12-02,without_legacy_id
8538474c-2c4b-4beb-b1f9-6a012a04ecf1,,chambers-ranking-2026,Corporate/M&A,Von Wobeser y Sierra ha sido clasificado por Chambers and Partners Latin America 2026,Von Wobeser y Sierra Has Been Ranked by Chambers and Partners Latin America 2026,2025-12-02,without_legacy_id
8d4fab42-0131-4cb0-b620-eab9bd0fb6d0,,consultas-publicas-sobre-la-revision-del,Comercio Exterior,Consultas públicas sobre la revisión del T-MEC (2026),Public Consultations on the USMCA Review (2026),2025-11-17,without_legacy_id
f53f4dff-52a9-4142-a010-4fd14336c9f3,,nuevo-precedente-sobre-acoso-sexual-laboral,Laboral,Nuevo Precedente Sobre Acoso Sexual Laboral,New Precedent on Workplace Sexual Harassment,2025-11-11,without_legacy_id
ea10274e-721a-45c5-a5f0-38b948cff632,,la-comision-nacional-de-energia-emite-las,Energía y Recursos Naturales,LA COMISIÓN NACIONAL DE ENERGÍA EMITE LAS DISPOSICIONES ADMINISTRATIVAS DE CARÁCTER GENERAL PARA SOLICITAR Y MODIFICAR PERMISOS DE GENERACIÓN Y ALMACENAMIENTO DE ENERGÍA ELÉCTRICA,La Comisión Nacional de Energía emite las disposiciones administrativas de carácter general para solicitar y modificar permisos de generación y almacenamiento de energía eléctrica,2025-10-23,without_legacy_id
fc3e5657-f926-4b1f-93f4-41af1871fc31,,sener-emite-la-convocatoria-para-la,Energía y Recursos Naturales,SENER Emite la Convocatoria para la Atención Prioritaria de Solicitudes de Permisos de Generación Eléctrica,SENER Issues the Call for Priority Attention to Applications for Electric Generation Permits,2025-10-17,without_legacy_id
b0108205-dc2c-4c92-8db7-ff0a0c051e0e,,entran-en-vigor-los-nuevos-reglamentos-del,Energía y Recursos Naturales,Entran en Vigor los Nuevos Reglamentos del Sector Eléctrico en México,New Regulations for the Electric Sector in Mexico Come into Force,2025-10-04,without_legacy_id
9f162725-dcce-4cc3-a4e4-155d70c3015b,,publicacion-de-nuevos-reglamentos-en,Energía y Recursos Naturales,Publicación de Nuevos Reglamentos en Materia de Hidrocarburos,Publication of New Regulations on Hydrocarbons,2025-10-03,without_legacy_id
9255ded6-64b9-4ded-be06-fc71a46422e4,,inicia-operaciones-el-nuevo-centro-publico,Derecho Administrativo,Inicia operaciones el nuevo Centro Público,Operations Begin at the New Public Center,2025-10-01,without_legacy_id
a839044b-d15d-4c30-8e99-bba35cba8828,,se-otorgan-estimulos-fiscales-a,Fiscal,Se Otorgan Estímulos Fiscales a Contribuyentes que Operen Dentro de los Polos de Desarrollo de Economía Circular para el Bienestar,Tax Incentives Granted to Taxpayers Operating Within the Circular Economy Development Poles for Well-being,2025-07-04,without_legacy_id
cba0025d-2391-4ae8-8d0a-05735105f8b6,,el-congreso-de-la-union-aprobo-una-reforma-a-la-ley-federal-de-competencia-econo,Competencia Económica,El Congreso de la Unión aprobó una reforma a la Ley Federal de Competencia Económica (LFCE) que entrará en vigor,The Congress of the Union approved an amendment to the Federal Economic Competition Law (LFCE) that will come into effect,2025-07-01,without_legacy_id
65e93ae4-fef0-4099-a6f1-74695b33acc1,,dando-seguimiento-a-nuestra-comunicacion-de-octubre-de-2024-sobre-la-iniciativa,"Investigaciones, Anticorrupción y Compliance",Dando seguimiento a nuestra comunicación de octubre de 2024 sobre la iniciativa de reforma a la Ley Federal,Following up on our October 2024 communication regarding the Federal Law reform initiative,2025-06-20,without_legacy_id
c4921a50-ef17-4aad-9e18-32beb8c56e40,,entrada-en-vigor-de-la-ley-silla,Laboral,Entrada en vigor de la Ley Silla,Entry into Force of the Chair Law,2025-06-17,without_legacy_id
e24ec9fa-35a4-4b2a-b43a-841ee07fd65a,,el-doj-emite-nuevas-directrices-para-la,"Investigaciones, Anticorrupción y Compliance",El DOJ emite nuevas directrices para la aplicación de la FCPA bajo la Orden Ejecutiva 14209,The DOJ Issues New Guidelines for FCPA Enforcement Under Executive Order 14209,2025-06-09,without_legacy_id
b97d5f46-26a5-44c8-acdb-ccad8576ee78,,se-reanudan-actividades-se-publican-plazos,Energía y Recursos Naturales,Se reanudan actividades: se publican plazos,Activities Resume: Deadlines Published,2025-06-09,without_legacy_id
11d6c3e1-88c3-44e1-a4fd-d375dc955d8b,,se-otorgan-estimulos-fiscales-a-contribuyentes,Fiscal,Se Otorgan Estímulos Fiscales a Contribuyentes,Tax Incentives Granted to Taxpayers,2025-05-23,without_legacy_id
2e3eed87-6c74-4812-967d-9d3ef64dfff1,,nueva-ley-de-adquisiciones,Derecho Administrativo,Nueva Ley de Adquisiciones,New Public Procurement Law,2025-04-16,without_legacy_id
9f57ec07-e395-483e-b76d-da9bb2580e88,,flash-news-reforma-a-la-ley-antilavado,"Investigaciones, Anticorrupción y Compliance",Flash News: Reforma a la Ley Antilavado,Flash News: Reform to the Anti-Money Laundering Law,2025-04-08,without_legacy_id
833de3f3-1e0e-4a11-b6d3-108c9cefd0f8,,se-publica-iniciativa-de-ley-federal,Competencia Económica,Se publica iniciativa de Ley Federal,Federal Law Initiative Published,2025-02-20,without_legacy_id
f8284d80-116d-465e-a4dc-f6cd1b7356da,,nuevas-leyes-secundarias-para-el-sector-1,Energía y Recursos Naturales,Nuevas leyes secundarias para el sector eléctrico,New Secondary Laws for the Electric Sector,2025-02-04,without_legacy_id
b0a36aaf-38e4-421e-a45d-d5b14f84a3e2,,iniciativa-de-nuevas-leyes-secundarias,Energía y Recursos Naturales,Iniciativa de Nuevas Leyes Secundarias,Initiative for New Secondary Laws,2025-02-04,without_legacy_id
41078efd-2485-47fc-bcd6-2f4a38be0c2a,,decreto-de-estimulos-fiscales-publicado,Fiscal,Decreto de estímulos fiscales publicado,Decree of Fiscal Stimuli Published,2025-01-21,without_legacy_id
e70de181-5794-430d-82b2-72f9f13cdeaf,,decreto-mediante-el-cual-se-amplia-la,Fiscal,Decreto mediante el cual se amplía la vigencia de estímulos fiscales,Decree Extending the Validity of Tax Incentives,2025-01-02,without_legacy_id
ceeec15e-137d-468a-b4df-6fa0a43a2dce,,implementacion-del-nuevo-impuesto,Derecho Ambiental,Implementación del nuevo impuesto ecológico en la Ciudad de México,Implementation of the New Tax,2025-01-02,without_legacy_id
c86d5c28-f6cc-4baa-81a6-6a31616dc561,,reformas-al-codigo-fiscal-de-la-ciudad,Fiscal,Reformas al Código Fiscal de la Ciudad de México,Reforms to the Mexico City Fiscal Code,2025-01-02,without_legacy_id
0769140d-3271-4f56-9b88-7cac8163a1e0,,gobierno-extiende-la-exencion-de-tasa,Derecho Administrativo,Gobierno extiende la exención de tasa,Government Extends Fee Exemption,2025-01-02,without_legacy_id
130a4821-49eb-4295-8952-7b5e53a08105,,introduccion-2,Fiscal,Introducción,INTRODUCCIÓN,2024-12-30,without_legacy_id
c02a2631-8e75-49de-ad93-006228cbf432,,reforma-constitucional-en-energia,Energía y Recursos Naturales,Reforma constitucional en energía,Constitutional Reform in Energy,2024-12-27,without_legacy_id
2b308fdf-6b90-4cf7-9993-f9b5aaba2fb0,,se-publica-reforma-laboral-ley-silla,Laboral,Se publica reforma laboral “Ley Silla”,Labor Reform 'Ley Silla' Published,2024-12-20,without_legacy_id
3500bea4-b8d4-4a92-8af8-6bd5e4c98df5,,hoy-19-de-diciembre-de-2024-la-presidenta-claudia-sheinbaum-firmo-un-decreto-pen,Comercio Exterior,"Hoy, 19 de diciembre de 2024, la presidenta Claudia Sheinbaum firmó un decreto, pendiente de publicación en el Diario Oficial de la Federación","Today, December 19, 2024, President Claudia Sheinbaum signed a decree, pending publication in",2024-12-19,without_legacy_id
9cdfc53f-5685-4d4f-91b2-90b8f015623e,949,latin-lawyer-fernando-carreno-mexico-could-scrap-jv-competition-guidelines-obser,news,"Latin Lawyer- Fernando Carreño- México podría eliminar los lineamientos de competencia para coinversiones, según observadores","Latin Lawyer- Fernando Carreño- Mexico could scrap JV competition guidelines, observers say",2018-06-01,legacy_id_not_in_official_news
d17f4d67-49d8-4ac7-9493-75a87a4c841e,946,lex-latin-edmond-grieger-ariel-garfio-von-wobeser-advised-faurecia-regarding-a-c,news,Lex Latin- Edmond Grieger & Ariel Garfio- Von Wobeser asesoró a Faurecia en un contrato de suministro de energía limpia,Lex Latin- Edmond Grieger & Ariel Garfio- Von Wobeser advised Faurecia regarding a clean energy supply contract,2018-06-01,legacy_id_not_in_official_news
91acaa7b-8393-4607-a48b-e2e68f94286c,942,lex-latin-edmond-grieger-ariel-garfio-invenergy-sells-electricity-to-the-mexican,news,Lex Latin- Edmond Grieger & Ariel Garfio- Invenergy vende electricidad al Centro Nacional de Control de Energía (Cenace) con la asesoría de Von Wobeser y Sierra,Lex Latin- Edmond Grieger & Ariel Garfio- Invenergy sells electricity to the Mexican Energy Control Center (Cenace) with advise of Von Wobeser y Sierra,2018-06-01,legacy_id_not_in_official_news
cdbdea18-226c-4c35-8d21-d59184cdc9b5,937,the-semarnat-issues-the-new-general-sustainable-forestry-development-law,news,La SEMARNAT expide la nueva Ley General de Desarrollo Forestal Sustentable,The SEMARNAT issues the new General Sustainable Forestry Development Law,2018-06-01,legacy_id_not_in_official_news
c64258b1-891a-4b8a-8f53-e28e468ab89c,935,global-competition-review-fernando-carreno-bayer-monsanto-given-final-greenlight,news,Global Competition Review- Fernando Carreño- Bayer/Monsanto recibe luz verde definitiva,Global Competition Review- Fernando Carreño-  Bayer/Monsanto given final greenlight,2018-06-01,legacy_id_not_in_official_news
ca1ff656-dc4a-44ed-9d00-835ad7e57d1a,933,mexico-eliminates-certain-tariff-preferences-under-nafta-and-increases-tariffs-o,news,México elimina ciertas preferencias arancelarias del TLCAN e incrementa aranceles a diversos productos,Mexico eliminates certain tariff preferences under NAFTA and increases tariffs on various products,2018-06-01,legacy_id_not_in_official_news
9baeca4d-fc22-4bd7-9dc4-b7e4996732f6,929,mexico-announces-imposition-of-retaliatory-tariffs-on-various-products-originati,news,México anuncia la imposición de aranceles de represalia sobre diversos productos originarios de Estados Unidos,Mexico announces imposition of retaliatory tariffs on various products originating from the USA,2018-06-01,legacy_id_not_in_official_news
75509796-67e1-4116-b243-1954562059d3,927,latin-lawyer-fernando-carreno-mexico-anticorruption-leniency-programme-could-thr,news,Latin Lawyer- Fernando Carreño- El programa de clemencia anticorrupción de México podría amenazar los esfuerzos en materia de competencia,Latin Lawyer- Fernando Carreño- Mexico anticorruption leniency programme could threaten antitrust efforts,2018-05-01,legacy_id_not_in_official_news
2e00c8dd-9f05-482c-b9ef-5eaeddc70b1c,923,event-lcia-in-mexico-introduction-and-discussion-panel,news,Evento: LCIA en México - Introducción y Panel de Discusión,Event: LCIA in Mexico - Introduction and Discussion Panel,2018-05-01,legacy_id_not_in_official_news
1a7435e4-12be-4c69-9baa-3678106fdd29,914,general-data-protection-regulation-gdpr,news,Reglamento General de Protección de Datos (RGPD),General Data Protection Regulation (GDPR),2018-05-01,legacy_id_not_in_official_news
29d2a62b-6139-4d5e-8605-623ff456ebd4,318,rodolfo-trampe-jorge-diaz-luis-alberto-king-fernando-de-buen-getting-the-deal-th-2,Laboral,"Rodolfo Trampe, Jorge Diaz, Luis Alberto King, Fernando de Buen - Getting the Deal Through, Outsourcing México 2015, octubre de 2014","Rodolfo Trampe, Jorge Diaz, Luis Alberto King, Fernando de Buen - Getting the Deal Through, Outsourcing Mexico 2015, October 2014",2014-10-01,legacy_id_not_in_official_news
8cc0186a-7df6-4e3d-a201-da66f4bbbae2,406,luis-miguel-jimenez-lourdes-salazar-international-law-office-implicaciones-en-ma,Comercio Exterior,Implicaciones en materia de Comercio Exterior derivadas de Fusiones y Adquisiciones,Foreign Trade Implications Arising from Mergers and Acquisitions,2013-01-01,legacy_id_not_in_official_news
ed84b842-0bca-4880-8f55-7c8d068118df,1898,the-battle-for-judicial-independence-lessons-from-the-inter-american-system,news,La batalla por la independencia judicial: lecciones del Sistema Interamericano.,The Battle for Judicial Independence: Lessons from the Inter-American System.,,legacy_id_not_in_official_news
09dbecf9-d5c0-4cea-bf35-7328b23d44cf,1895,el-juego-de-la-corte-la-batalla-por-la-independencia-judicial,news,El Juego de la Corte | La batalla por la independencia judicial.,The Court's Game | The battle for judicial independence.,,legacy_id_not_in_official_news
0806ef13-d349-4bdf-a48a-e1b3920e3693,1093,latin-lawyer-urgen-mas-juntas-de-solucion-de-controversias-para-contratos-de-con,news,"Latin Lawyer- Urgen más juntas de solución de controversias para contratos de construcción en LatAm, panelistas",Latin Lawyer- Panelists urge more dispute boards for construction contracts in LatAm,,legacy_id_not_in_official_news
f70dc7eb-bf33-44f1-b8b7-a86aff8259c2,1092,latin-lawyer-more-dispute-boards-in-latam-construction-contracts-urge-panellists,news,Latin Lawyer- Los panelistas instan a incluir más dispute boards en los contratos de construcción de Latinoamérica,"Latin Lawyer- More dispute boards in LatAm construction contracts, urge panellists",,legacy_id_not_in_official_news
baac38e6-4a54-44e7-aba4-daad71c189f3,1046,evento-sesion-especial-tendencias-globales-en-el-combate-a-la-corrupcion-y-al-la,news,*Evento* Sesión Especial: Tendencias globales en el combate a la corrupción y al lavado de dinero,*Event* Special Session: Global trends in the fight against corruption and money laundering,,legacy_id_not_in_official_news
6e111fff-0805-4943-a34d-6a64124eec52,1026,manuel-martinez-practical-law-thomson-reuters-legal-systems-in-mexico-overview-n,news,"Manuel Martínez - Practical Law, Thomson Reuters - Sistemas jurídicos en México: panorama general - noviembre de 2018","Manuel Martínez- Practical Law, Thomson Reuters- Legal systems in Mexico: overview- November, 2018",,legacy_id_not_in_official_news
f03a447a-6fcb-4e69-9019-481ca2ef3e86,1025,manuel-martinez-practical-law-thomson-reuters-sistemas-legales-en-mexico-panoram,news,"Manuel Martínez- Practical Law, Thomson Reuters- Sistemas legales en México: panorama general -Noviembre, 2018","Manuel Martínez - Practical Law, Thomson Reuters - Legal systems in Mexico: overview - November, 2018",,legacy_id_not_in_official_news
dca58d42-97a9-4024-aa85-9fa3387a8fa1,1024,manuel-martinez-practical-law-thomson-reuters-regulacion-de-la-profesion-legal-e,news,"Manuel Martínez- Practical Law, Thomson Reuters- Regulación de la profesión legal en México: panorama general- Septiembre, 2018","Manuel Martínez - Practical Law, Thomson Reuters - Regulation of the legal profession in Mexico: overview - September, 2018",,legacy_id_not_in_official_news
bf960233-477b-4428-9ea2-ecfa0222d48b,1023,manuel-martinez-practical-law-thomson-reuters-regulation-of-the-legal-profession,news,"Manuel Martínez - Practical Law, Thomson Reuters - Regulación de la profesión jurídica en México: panorama general - septiembre de 2018","Manuel Martínez- Practical Law, Thomson Reuters- Regulation of the legal profession in Mexico: overview- September, 2018",,legacy_id_not_in_official_news
